,words,amounts,entropies
23423,soltani,9,0
23424,ahmadineyad,76,0
23425,ahmadinejad,48,0
23426,blogger,31,0
23428,bloguera,5,0
23429,bloguero,23,0
23430,tamiflu,28,0
23432,brady,5,0
23433,mikolášik,48,0
23434,félix,5,0
23435,nyerere,35,0
23436,konaré,8,0
23437,chmielewski,9,0
23438,simbiótico,20,0
23439,comunión,15,0
23440,afectivo,11,0
23441,califato,8,0
23442,kaczyński,38,0
23445,mikko,27,0
23446,avril,19,0
23447,hcfc,29,0
23448,pca,8,0
23449,mac,53,0
23450,acondicionador,5,0
23451,ici,21,0
23452,vaxholm,22,0
23453,laval,99,0
23454,recombinación,10,0
23455,cepce,6,0
23456,ecdc,45,0
23457,sinvergüenza,6,0
23458,rufián,7,0
23459,ornitólogo,5,0
23460,hidalgo,10,0
23461,estoico,17,0
23462,capó,5,0
23463,bonnet,14,0
23464,christensen,23,0
23465,hampton,124,0
23466,weil,9,0
23467,lehideux,12,0
23468,exploradora,5,0
23469,explorer,10,0
23470,kamall,54,0
23471,prüm,75,0
23472,idt,13,0
23473,post - bonn,6,0
23474,malalai,6,0
23475,wolesi,6,0
23476,yap,8,0
23477,browne,16,0
23478,ieva,52,0
23479,enpi,5,0
23480,morin,7,0
23481,jomeini,13,0
23482,campania,194,0
23484,axila,17,0
23485,tracy,21,0
23486,aminatou,10,0
23487,haidar,21,0
23488,404,15,0
23489,berisho,34,0
23490,berisha,97,0
23491,saqueador,10,0
23492,brejc,37,0
23493,marty,67,0
23494,ieke,5,0
23495,cesspj,8,0
23496,minimercado,7,0
23497,irm,31,0
23498,mri,6,0
23501,chruszcz,5,0
23503,herczog,96,0
23504,osor,11,0
23505,foglietta,31,0
23506,244,5,0
23507,257,5,0
23508,261,6,0
23509,352,13,0
23510,confeti,7,0
23511,mangle,8,0
23512,manglar,32,0
23513,vladimír,11,0
23514,eujust,9,0
23515,talabani,6,0
23517,dounreay,27,0
23518,zheng,5,0
23519,tejón,5,0
23520,madriguera,5,0
23521,trampero,9,0
23522,fjellner,85,0
23523,adm,10,0
23524,johnston,61,0
23525,carbonato,23,0
23526,silicato,5,0
23527,bronquial,5,0
23528,amish,6,0
23530,impostora,7,0
23531,mikuláš,14,0
23532,pearson,7,0
23533,cao,10,0
23534,leninista,5,0
23535,baya,13,0
23537,susa,6,0
23538,sulfonato,9,0
23539,ledra,6,0
23540,berman,49,0
23541,teleológico,5,0
23542,40567/186,14,0
23543,maersk,6,0
23544,whittaker,6,0
23545,grasser,10,0
23546,limusina,11,0
23547,beňová,12,0
23548,šťastný,6,0
23549,matthia,7,0
23550,mauthausen,7,0
23551,bachelot,14,0
23552,destornillador,8,0
23554,mifid,29,0
23555,svoboda,6,0
23556,cizelj,33,0
23557,bersani,15,0
23558,kinga,9,0
23559,göncz,33,0
23560,328,8,0
23561,gchq,8,0
23562,hotmail,9,0
23563,hauwa,5,0
23564,miriam,7,0
23566,1759,5,0
23567,visceral,50,0
23568,khaled,12,0
23569,masri,9,0
23570,interrogador,16,0
23571,kalfin,29,0
23572,ungureanu,17,0
23573,gorbach,8,0
23574,molitor,49,0
23575,invisibilidad,37,0
23576,femme,9,0
23577,fep,25,0
23578,eff,7,0
23579,451,9,0
23580,8,17,0
23581,prešov,6,0
23582,drepung,5,0
23583,yeti,5,0
23584,platon,18,0
23585,nizhni,18,0
23586,novgorod,22,0
23587,pomerania,5,0
23588,liberadzki,42,0
23589,bisexual,61,0
23590,poznań,54,0
23592,−,37,0
23593,riera,22,0
23594,madurell,29,0
23595,frederick,17,0
23596,1824,5,0
23597,levitin,5,0
23598,carterista,5,0
23599,nabucco,392,0
23600,gnl,25,0
23601,bartenstein,27,0
23602,783,5,0
23603,seehofer,6,0
23604,procrastinar,8,0
23605,achicoria,15,0
23606,roithová,43,0
23607,1890,21,0
23609,albrecht,12,0
23610,ulmer,9,0
23611,olmert,50,0
23612,livni,13,0
23613,muhammad,23,0
23614,amir,7,0
23615,lejía,5,0
23616,northampton,8,0
23617,daventry,10,0
23618,bachelet,8,0
23619,tupac,5,0
23620,kem,5,0
23621,pa,14,0
23622,geringer,33,0
23623,oedenberg,30,0
23624,steinmeier,26,0
23625,plassnik,28,0
23626,poro,25,0
23627,priština,10,0
23628,amadeus,7,0
23629,barber,9,0
23630,barbero,15,0
23631,feminicidio,30,0
23632,1830,10,0
23633,dewey,10,0
23634,griesbeck,20,0
23635,vodafone,9,0
23636,kuzniecov,5,0
23637,thij,9,0
23638,nuttall,11,0
23639,mickey,18,0
23640,sonata,8,0
23641,speck,5,0
23642,584,6,0
23643,soldadura,5,0
23644,gebhard,5,0
23645,odontología,12,0
23646,flexiguridad,295,0
23647,escorpión,20,0
23648,chatzimarkakis,56,0
23649,chatzimarkaki,15,0
23650,tuomioja,19,0
23651,hannah,23,0
23652,oci,13,0
23653,cantonal,6,0
23654,milinkevich,79,0
23655,micronutriente,8,0
23656,baltica,5,0
23657,baltico,12,0
23658,castiglione,32,0
23659,etnológico,6,0
23660,cottigny,35,0
23661,hp,20,0
23662,kozulin,11,0
23663,milinkievich,9,0
23664,ibar,5,0
23665,ing,6,0
23666,chikungunya,10,0
23667,chikungunyo,7,0
23668,tamara,9,0
23669,flasarová,6,0
23670,mississippi,46,0
23671,misisipi,26,0
23673,placentario,7,0
23674,instrumentación,5,0
23675,almadén,47,0
23676,empaste,8,0
23677,ignasi,10,0
23678,rfid,20,0
23679,edison,34,0
23680,iconoclasta,6,0
23681,9 .,132,0
23682,allais,14,0
23683,taxud,6,0
23684,norton,8,0
23685,clarks,5,0
23686,gastinger,8,0
23687,viciar,5,0
23688,robbie,7,0
23689,badia,28,0
23690,cutchet,24,0
23691,expendedor,24,0
23692,2201 / 2003,5,0
23693,grech,86,0
23694,1605 / 2002,8,0
23695,romero,16,0
23696,braghetto,13,0
23697,gklavakis,13,0
23698,kadima,7,0
23700,octano,5,0
23701,ode,21,0
23702,patológicamente,5,0
23703,seb,6,0
23704,cefta,12,0
23705,acelc,5,0
23706,o2,8,0
23707,karni,10,0
23709,etg,5,0
23710,curitiba,10,0
23711,salvini,6,0
23712,bogusław,6,0
23713,witold,11,0
23714,andrzej,9,0
23715,acupuntura,13,0
23716,circulatorio,27,0
23717,chindia,5,0
23718,e . on,5,0
23719,solvay,5,0
23720,katanga,7,0
23721,131.78,8,0
23722,tunne,9,0
23723,kelam,36,0
23724,xxiv,38,0
23725,gurmai,64,0
23726,mcr,77,0
23727,cfr,5,0
23728,bert,44,0
23729,litvinenko,30,0
23730,"9 , 3",12,0
23731,bowles,14,0
23732,barrett,5,0
23733,carnegie,37,0
23734,plurilateral,7,0
23735,prismático,11,0
23736,binocular,6,0
23737,990,6,0
23738,a8,5,0
23739,ciudadela,10,0
23740,pröll,5,0
23741,estratosférico,5,0
23742,malthus,8,0
23743,visegrad,17,0
23744,visegrado,23,0
23745,haniya,7,0
23746,videoclip,6,0
23747,clip,79,0
23748,fm,15,0
23749,tymoshenko,44,0
23750,bregenz,19,0
23751,mugraby,7,0
23752,siniora,7,0
23753,terapeuta,81,0
23754,terapista,5,0
23755,hipertensión,34,0
23756,aletear,7,0
23757,solapa,17,0
23758,webster,15,0
23759,abacha,29,0
23760,abacho,7,0
23761,molotov,15,0
23762,türk,5,0
23763,dtp,60,0
23764,278,5,0
23765,batman,33,0
23766,macovei,19,0
23767,liebermann,6,0
23768,narciso,7,0
23769,dornbirn,7,0
23770,recalibrar,5,0
23771,jiří,6,0
23772,tesla,61,0
23773,jeremie,29,0
23774,nils lundgren,15,0
23775,amén,17,0
23776,google,742,0
23777,googlear,21,0
23778,ebay,48,0
23779,cantonés,5,0
23780,cósmico,102,0
23781,hussain,10,0
23782,vanhanen,88,0
23783,vanhannen,5,0
23784,belene,9,0
23786,pirinski,5,0
23787,neurológicamente,6,0
23788,contraseña,138,0
23789,transcaspiano,6,0
23790,periostio,5,0
23791,sim,16,0
23792,lg,31,0
23793,hoppenstedt,116,0
23794,wittgenstein,6,0
23795,ipa,41,0
23796,iap,9,0
23797,dceci,16,0
23798,fsue,7,0
23799,namaste,6,0
23800,eelam,11,0
23801,nadu,6,0
23802,halagado,6,0
23803,belang,13,0
23804,monty,8,0
23805,python,12,0
23806,kurnaz,8,0
23807,hamon,17,0
23808,gacela,9,0
23809,726 / 2004,7,0
23810,ritalin,6,0
23811,fc,6,0
23812,levitación,10,0
23813,1934,10,0
23814,mp3,28,0
23815,microfinanza,13,0
23816,sdm,5,0
23817,vergnaud,26,0
23818,gravar,5,0
23819,sirleaf,6,0
23820,621,6,0
23821,405,5,0
23822,racialmente,11,0
23823,coronación,7,0
23824,angulo,12,0
23825,lolita,6,0
23826,tina,23,0
23827,francesca,13,0
23828,expo,20,0
23829,gastrointestinal,11,0
23830,metadato,29,0
23831,podkarpackie,17,0
23832,potencialidad,6,0
23833,klosterneuburg,6,0
23834,necrofilia,10,0
23835,elevador,17,0
23836,sharma,7,0
23837,oli,5,0
23838,amadou,5,0
23839,anticatólico,6,0
23840,raab,6,0
23841,cramer,19,0
23842,correccional,9,0
23843,protón,50,0
23844,319,6,0
23845,katerina,23,0
23846,gottardi,8,0
23847,claudio,40,0
23848,pia,9,0
23849,panzeri,20,0
23850,pirilli,8,0
23851,gianluca,8,0
23852,susta,23,0
23853,tarabella,51,0
23854,riccardo,5,0
23855,veraldi,11,0
23856,vernola,11,0
23857,sepp,5,0
23858,enológico,20,0
23859,viruta,8,0
23860,horta,15,0
23861,dili,11,0
23862,bunni,10,0
23863,suleiman,6,0
23864,kamal,11,0
23865,quietud,7,0
23866,bellinger,8,0
23867,stacy,6,0
23868,julie,29,0
23869,entreacto,6,0
23870,sibel,5,0
23871,1925,9,0
23872,actuario,5,0
23873,callum,7,0
23874,cirro,5,0
23875,apilamiento,5,0
23876,787,7,0
23877,cóndor,7,0
23878,condor,5,0
23879,katyń,10,0
23881,3,7,0
23882,manninen,7,0
23883,transistor,84,0
23884,financiarización,6,0
23885,vera,35,0
23886,vero,23,0
23887,desgastado,5,0
23888,bskyb,11,0
23889,setanta,7,0
23890,1868,10,0
23891,1815,6,0
23892,naiad,13,0
23893,naiade,6,0
23894,midi,5,0
23895,ulrich,5,0
23896,lahti,160,0
23897,väinämöinen,9,0
23898,aburrir,25,0
23899,trek,32,0
23900,lehtomäki,63,0
23901,gilad,82,0
23902,shalit,121,0
23903,ashkelon,7,0
23904,maher,6,0
23905,kendal,7,0
23906,punción,14,0
23907,dem,112,0
23909,mombasa,8,0
23910,dini,77,0
23911,slota,8,0
23912,forsmark,9,0
23913,fico,6,0
23914,granito,15,0
23915,imagenología,7,0
23916,imaginería,5,0
23917,mani,9,0
23918,bemba,11,0
23919,forrest,16,0
23920,tshisekedi,11,0
23921,darwinismo,13,0
23922,sutherland,18,0
23923,lévad,8,0
23924,lévai,23,0
23925,1701,30,0
23926,karaoke,7,0
23927,wideroo,5,0
23928,heiligendamm,20,0
23929,noordwijk,20,0
23930,85 / 337,6,0
23931,varosha,25,0
23932,psicopático,7,0
23933,psicoterapia,25,0
23934,cavan,5,0
23935,perinatal,7,0
23936,etnocidio,6,0
23937,disonante,5,0
23938,sandjak,6,0
23939,multigeneracional,8,0
23940,sali berisha,7,0
23941,magnetismo,21,0
23942,crujido,5,0
23943,mojca,5,0
23944,drčar,12,0
23945,psicótico,22,0
23946,nirvana,23,0
23947,fdp,37,0
23948,csce,6,0
23949,sinaí,33,0
23950,dj,38,0
23951,djs,7,0
23952,cráter,51,0
23953,mousavi,9,0
23954,ankang,9,0
23955,deng,10,0
23956,laogai,9,0
23957,windsor,6,0
23958,popa,9,0
23959,gao,21,0
23960,zhisheng,16,0
23961,camping,5,0
23962,elam,16,0
23963,hiperinflación,9,0
23964,szájer,73,0
23965,pm2x.15,10,0
23966,"pm2 , 5",9,0
23967,pm2 . 5,5,0
23968,weisgerber,6,0
23969,galón,21,0
23970,sieg,9,0
23971,pieper,32,0
23972,gozitano,5,0
23973,marinescu,64,0
23974,cyril,12,0
23975,hrant,29,0
23976,dink,38,0
23977,sabático,20,0
23978,denigración,9,0
23979,bourzai,10,0
23980,microrregión,13,0
23981,rajamäki,24,0
23982,rabit,21,0
23983,christoph,10,0
23984,cassis,14,0
23985,1706,15,0
23986,ziegler,8,0
23987,safta,5,0
23988,nath,5,0
23990,rajasthan,7,0
23991,rayastán,10,0
23992,singh,9,0
23993,neurotoxina,6,0
23994,rupia,19,0
23995,ied,27,0
23996,rms,46,0
23997,nanopartícula,91,0
23998,abrasión,5,0
23999,nanotubo,20,0
24000,mit,235,0
24001,nucleico,12,0
24002,nanomaterial,88,0
24003,mitocondrial,13,0
24004,lívia,12,0
24005,bric,36,0
24006,epla,26,0
24007,lv,158,0
24008,ind,155,0
24009,pl,3584,0
24010,chelsea,7,0
24011,jarrón,21,0
24012,galina,13,0
24013,lt,899,0
24014,mt,155,0
24015,probo,12,0
24016,koala,21,0
24017,mingarelli,6,0
24018,mcnugget,6,0
24020,ehler,35,0
24021,kósáné,7,0
24022,10 .,120,0
24023,11 .,108,0
24024,12 .,99,0
24025,13 .,84,0
24026,14 .,76,0
24027,lactosa,6,0
24028,16 .,59,0
24029,17 .,50,0
24030,18 .,48,0
24031,19 .,44,0
24032,20 .,38,0
24033,21 .,31,0
24034,23 .,26,0
24035,24 .,21,0
24036,25 .,20,0
24037,26 .,17,0
24038,27 .,16,0
24039,yunus,7,0
24040,grameen,10,0
24041,noam,16,0
24042,bekele,7,0
24044,ifrs,5,0
24045,639 / 2004,5,0
24046,sólyom,10,0
24047,imre,12,0
24048,györgy,8,0
24049,pál,13,0
24050,oxímoron,8,0
24051,positrón,8,0
24052,calibración,5,0
24053,golik,9,0
24054,eurolat,29,0
24055,godot,11,0
24056,metrología,32,0
24057,885,6,0
24058,sl,468,0
24059,perfluorooctano,9,0
24060,pfo,39,0
24061,pfoa,11,0
24062,biodegradar,5,0
24063,cgtp,8,0
24064,patetismo,5,0
24065,patho,6,0
24066,caricia,5,0
24067,klein,26,0
24068,131145,7,0
24069,eubam,9,0
24070,semneby,5,0
24071,semiautónomo,5,0
24072,proba,7,0
24073,hedor,8,0
24074,brammertz,21,0
24075,waal,47,0
24076,101105,9,0
24077,sepa,77,0
24078,zupe,53,0
24079,1698 / 2005,10,0
24080,1290 / 2005,6,0
24082,loción,10,0
24083,hopkins,23,0
24084,shapiro,6,0
24085,moray,5,0
24086,nicholas stern,7,0
24087,sesar,99,0
24088,esfigmomanómetro,7,0
24089,arritmia,5,0
24090,albertini,129,0
24091,álbum,73,0
24092,1888,9,0
24093,didi,6,0
24094,oceanógrafo,7,0
24095,orbon,20,0
24096,orban,42,0
24097,sonneveld,17,0
24098,litera,8,0
24099,ceos,26,0
24100,ceo,74,0
24101,vampiro,20,0
24102,elíptico,12,0
24103,icd,113,0
24104,p6_ta,6,0
24106,salvadoreño,5,0
24107,rudi,5,0
24108,bruegel,5,0
24109,lehtinen,43,0
24110,hanun,19,0
24111,rottweiler,9,0
24112,malvino,5,0
24113,placebo,74,0
24114,autora .,29,0
24115,autor .,40,0
24116,oromo,5,0
24117,salah,6,0
24118,choudhury,7,0
24119,cofundar,28,0
24120,farsi,16,0
24121,ga,275,0
24122,minitratado,15,0
24123,1776,7,0
24124,woody,16,0
24125,stanishev,6,0
24126,trilingüe,11,0
24127,vorst,9,0
24128,audi,7,0
24129,fme,8,0
24130,cem,6,0
24131,donegal,17,0
24132,derivación,5,0
24133,planck,9,0
24134,gasificación,6,0
24136,hasse,14,0
24137,parvanovo,6,0
24138,parvanova,6,0
24139,percusión,24,0
24140,nicolas,5,0
24141,escalador,44,0
24142,sr . holm,5,0
24143,aldou,8,0
24144,audy,95,0
24145,desfiguración,6,0
24146,locomotor,6,0
24147,aujeszky,5,0
24148,cerf,12,0
24149,evaporación,18,0
24150,milinkievitch,10,0
24151,kazulin,24,0
24152,neumann,24,0
24153,youtube,245,0
24154,greg,32,0
24155,601,5,0
24157,remek,13,0
24158,groote,40,0
24159,schwarzenegger,5,0
24160,zwiefka,24,0
24161,jens holm,5,0
24162,matt,43,0
24163,ats,9,0
24164,trevor,11,0
24165,acuario,31,0
24166,vlasák,23,0
24168,30 .,9,0
24169,35 .,6,0
24170,mochovce,58,0
24171,1879,6,0
24172,shwe,6,0
24173,zaleski,38,0
24174,thar,7,0
24175,ceann,5,0
24176,ghrúpa,5,0
24177,amach,6,0
24178,tudor,13,0
24179,åsa,7,0
24180,linden,6,0
24181,bielan,17,0
24182,marek,10,0
24183,703,5,0
24184,barbado,23,0
24185,encíclica,5,0
24186,geofísico,7,0
24187,grafito,10,0
24188,gloser,45,0
24189,tonga,11,0
24190,budreikaitė,8,0
24191,gpa,17,0
24192,lagarde,18,0
24193,kaesong,18,0
24194,kozlova,9,0
24195,neurocirugía,10,0
24196,craneal,14,0
24197,meier,17,0
24199,vinificación,12,0
24200,vinicultura,6,0
24201,vinicultor,6,0
24202,groot,5,0
24203,sun tzu,7,0
24204,trienal,8,0
24205,ki - moon,10,0
24206,kufuor,5,0
24207,nooke,5,0
24208,bloomberg,14,0
24209,conté,9,0
24210,14001,15,0
24211,oviir,7,0
24212,ltd,9,0
24213,katalin,6,0
24214,gcd,7,0
24215,cisac,7,0
24216,streaming,7,0
24217,adquirente,5,0
24218,iss,7,0
24219,dsm,7,0
24220,marcin,15,0
24221,951,11,0
24222,stansted,8,0
24223,usb,20,0
24225,ulm,6,0
24226,balaz,5,0
24227,tsagaropoulou,5,0
24228,peróxido,6,0
24230,rumiar,15,0
24231,lou,16,0
24232,( lv,24,0
24233,rospuda,20,0
24234,ssig,5,0
24235,kareem,7,0
24236,kader,14,0
24237,recapitalizar,16,0
24238,pg,7,0
24239,frédéric,5,0
24240,centroamérica,7,0
24241,christophe,16,0
24242,exhumación,7,0
24243,taksim,6,0
24244,inmigracionista,5,0
24245,mari ušem,5,0
24246,ontšõko,6,0
24247,hy,5,0
24248,venéreo,7,0
24249,savi,6,0
24250,zahradil,22,0
24251,samara,28,0
24252,nemo,14,0
24253,copresidencia,11,0
24254,freestyle,6,0
24255,fideicomiso,5,0
24256,kad,5,0
24257,maňka,36,0
24258,maxko,11,0
24259,jill,28,0
24260,ranger,17,0
24261,585,5,0
24262,computar,11,0
24263,tapioca,5,0
24264,acrílico,9,0
24265,andrejevs,8,0
24266,sífilis,12,0
24267,nanosegundo,11,0
24268,ralph,14,0
24269,waldo,6,0
24270,kalam,7,0
24271,vikram,8,0
24272,sarabhai,12,0
24273,kerala,13,0
24274,confluencia,11,0
24275,foucault,9,0
24276,melo,31,0
24277,jarosław,6,0
24278,pavo,11,0
24280,839,14,0
24281,alston,6,0
24282,mindanao,13,0
24283,neoimperialista,5,0
24284,cagre,12,0
24285,steve,163,0
24286,ehrenhauser,12,0
24287,mairead,10,0
24288,thule,10,0
24289,maldeikis,9,0
24290,janowski,6,0
24291,2023,7,0
24292,medvedev,82,0
24293,medvédev,40,0
24294,medvedjev,18,0
24295,biota,14,0
24296,narcisismo,22,0
24297,pleguezuelo,14,0
24298,esp,9,0
24299,goldman,41,0
24300,zombi,16,0
24301,zombie,10,0
24302,amr,16,0
24303,cebada,11,0
24304,116000,6,0
24305,nashi,5,0
24306,antonescu,5,0
24307,lgbt,111,0
24308,lgtb,5,0
24309,donnici,12,0
24310,occhetto,19,0
24311,gilgit,6,0
24312,baltistán,6,0
24313,milinkiewicz,6,0
24314,augustov,14,0
24315,viaducto,5,0
24316,gierek,16,0
24317,rctv,9,0
24318,livingstone,5,0
24319,mir,11,0
24320,idri,9,0
24321,agp,7,0
24322,dionisio,5,0
24323,tzipi,5,0
24324,nautilus,13,0
24325,saryusz,12,0
24326,#NAME?,5,0
24327,magalhx,6,0
24328,correia,40,0
24329,sisone4all,20,0
24330,cucharadita,14,0
24332,mimoso,5,0
24333,betsy,13,0
24334,kat,17,0
24335,retriever,6,0
24336,mielina,13,0
24337,um,6,0
24338,umo,8,0
24339,ccctb,17,0
24341,bridgetown,6,0
24342,turquesa,5,0
24343,emptor,5,0
24344,malte,14,0
24345,electrodo,109,0
24346,angelo,5,0
24347,anuario,9,0
24348,dislexia,37,0
24349,disléxico,12,0
24350,558,6,0
24351,g4,5,0
24352,vălean,33,0
24353,vãlean,5,0
24354,wilder,13,0
24355,dum,10,0
24356,petre,13,0
24357,dolceta,6,0
24358,gambari,16,0
24359,hart,11,0
24360,jeanine,8,0
24361,stent,17,0
24362,desfibrilador,15,0
24363,cardiólogo,16,0
24364,mon 863,5,0
24365,séralini,8,0
24366,ovulación,12,0
24367,ashley,21,0
24370,rtt,8,0
24371,desmembramiento,7,0
24372,degutis,24,0
24373,etelka,5,0
24374,satu,7,0
24375,edén,9,0
24376,eden,6,0
24377,pire,8,0
24378,antune,37,0
24380,kerem,8,0
24381,milo,6,0
24382,lászló,25,0
24383,infinity,12,0
24384,postraumático,35,0
24385,161120,6,0
24386,reclutador,7,0
24387,ro,1735,0
24388,timoc,5,0
24389,aspersor,5,0
24390,uv,30,0
24391,wow,20,0
24392,caramba,6,0
24393,mattel,43,0
24394,bulfon,6,0
24395,cpe,5,0
24396,coeur,8,0
24397,berkshire,5,0
24398,eurocuerpo,5,0
24399,590,9,0
24400,mendonça,7,0
24401,inés,15,0
24402,safeseanet,6,0
24403,nico,13,0
24404,asperger,26,0
24405,bg,510,0
24406,quarks,25,0
24407,quark,6,0
24408,leahy,6,0
24409,detonación,9,0
24410,tran,5,0
24411,adaptativo,23,0
24412,salpicar,9,0
24413,oicv,6,0
24414,cincel,8,0
24415,mafra,12,0
24416,peipsi,7,0
24417,schwarzenberg,20,0
24418,indescifrable,6,0
24419,medusa,50,0
24420,košice,5,0
24421,beatrice,7,0
24422,supersticioso,5,0
24423,sigma,10,0
24424,zatloukal,7,0
24425,descamp,7,0
24426,descamps,5,0
24427,orbán,107,0
24428,reflector,9,0
24429,surján,60,0
24430,regañar,7,0
24431,dsgp,9,0
24432,desván,5,0
24433,sagan,9,0
24434,sagar,7,0
24435,1867,6,0
24436,kaczynski,7,0
24437,civita,6,0
24438,platini,7,0
24439,falconer,105,0
24440,halconero,5,0
24441,pasa,9,0
24442,routemaster,5,0
24443,estimulador,7,0
24444,ehrlich,6,0
24445,topolánek,92,0
24446,crate,12,0
24447,rescatador,5,0
24448,hera,9,0
24449,baba,14,0
24450,barbie,28,0
24451,sancho,10,0
24452,kerchove,8,0
24453,unamid,5,0
24454,minurcat,15,0
24455,leakey,5,0
24456,gsa,6,0
24457,lajčák,14,0
24458,eurostars,13,0
24459,severin,76,0
24460,lasse,8,0
24461,bibliotecario,38,0
24462,bibliotecaria,7,0
24463,gutenberg,14,0
24464,ivy,7,0
24465,hiedra,6,0
24466,dis,26,0
24467,amalia,8,0
24468,ashraf,109,0
24469,termita,21,0
24470,deu,20,0
24471,manzello,12,0
24472,manzella,35,0
24473,832,5,0
24474,industrializar,5,0
24475,industralizar,5,0
24476,marcela,8,0
24477,constanţa,6,0
24478,jorgo,8,0
24479,diabolo,5,0
24481,compulsivamente,10,0
24482,cristian,16,0
24483,dumitrescu,5,0
24484,microestado,7,0
24485,1,5,0
24486,bory,14,0
24487,crucifijo,21,0
24488,irena,6,0
24489,grenelle,9,0
24491,css,6,0
24492,ccs,15,0
24493,vattenfall,12,0
24494,751,18,0
24495,desproporcionalidad,5,0
24496,magyar,5,0
24497,741,5,0
24498,spe,8,0
24499,catarral,14,0
24500,catarralxovino,6,0
24501,snus,6,0
24502,helvetico,5,0
24503,helvética,8,0
24504,nag,5,0
24505,ecvet,20,0
24506,annapolis,36,0
24508,lugovoi,6,0
24509,biometano,9,0
24510,dulzura,9,0
24511,tadić,8,0
24512,submunición,5,0
24513,marian,30,0
24514,mccann,10,0
24515,grazie,6,0
24516,morfina,12,0
24517,tatarella,17,0
24519,619,8,0
24520,officio,6,0
24521,salih,28,0
24522,938,5,0
24523,634,12,0
24524,752,6,0
24525,996,10,0
24526,986,8,0
24527,reincidencia,7,0
24528,haskanita,9,0
24529,kordofan,6,0
24530,haroun,6,0
24531,surrey,9,0
24532,jay,25,0
24533,fugazmente,5,0
24534,tomaszewska,6,0
24535,b30,7,0
24536,2004/1/87/100,6,0
24537,sustrato,13,0
24538,aerodinámico,21,0
24539,aerodinámica,5,0
24540,fuselaje,7,0
24541,ingeborg,10,0
24542,jennifer,36,0
24543,eurosur,20,0
24544,jugendamt,13,0
24545,501,5,0
24546,regasificación,5,0
24547,eurocódigo,7,0
24548,zoe,9,0
24549,isaak,44,0
24550,minimalismo,7,0
24551,saul,6,0
24552,saúl,8,0
24553,tata,11,0
24554,jahangir,9,0
24555,negroponte,12,0
24556,interestatal,8,0
24557,polfer,16,0
24558,earle,9,0
24559,alexandru,7,0
24560,itunes,16,0
24561,fredrik,11,0
24562,reinfeldt,124,0
24563,881 / 2004,5,0
24564,sncb,10,0
24565,ayral,8,0
24566,crucigrama,9,0
24567,materialidad,10,0
24568,engwirda,12,0
24569,vudú,11,0
24570,junilistan,25,0
24571,csibi,8,0
24572,sógor,10,0
24573,tőkés,40,0
24574,nordstream,5,0
24575,azov,6,0
24576,enfisema,8,0
24577,micra,20,0
24578,micrón,13,0
24579,kramer,6,0
24580,subsidir,6,0
24581,subsidiar,7,0
24582,iotovo,11,0
24583,perilla,5,0
24584,azucarado,10,0
24585,terroir,6,0
24586,cabelludo,9,0
24587,hl,28,0
24588,healy,5,0
24589,gianni,9,0
24590,zeng,11,0
24591,jinyan,11,0
24592,jia,89,0
24593,imi,14,0
24594,fisiología,56,0
24596,skype,37,0
24597,tralee,6,0
24599,udo,9,0
24600,obrigado,8,0
24601,sussex,11,0
24602,vigenin,20,0
24603,efdi,7,0
24604,pepinillo,6,0
24605,eugenijus,7,0
24606,mfp,95,0
24607,6,9,0
24608,inconformista,5,0
24609,herej,13,0
24610,quinn,32,0
24611,nash,21,0
24612,jon,32,0
24613,corzine,7,0
24614,descubridor,9,0
24615,badr,5,0
24616,hassoun,5,0
24617,willmott,16,0
24618,osh,12,0
24619,sílice,8,0
24620,8831/12004,17,0
24621,883,5,0
24622,alepo,6,0
24623,kaaba,5,0
24624,ka'bah,6,0
24625,post - adopción,8,0
24626,vhi,8,0
24627,janáo,21,0
24628,janša,20,0
24629,serge,7,0
24630,pactio,33,0
24631,olisar,6,0
24632,pio censenda,5,0
24633,hiyab,18,0
24634,hijab,10,0
24635,decadente,6,0
24636,bífido,6,0
24637,kibaki,30,0
24638,odinga,7,0
24639,lenarčič,28,0
24640,helmand,7,0
24641,countdown,12,0
24642,hammarberg,5,0
24643,vanessa,12,0
24644,danfoss,13,0
24645,fgi,9,0
24646,randy,12,0
24647,webcam,13,0
24648,wired,24,0
24649,observacional,6,0
24650,microalga,14,0
24651,espartaco,15,0
24652,olisipiensis,24,0
24653,censenda,18,0
24654,censendo,6,0
24655,jalili,12,0
24657,caligrafía,12,0
24658,pmoi,24,0
24659,vizjak,6,0
24660,marcus,11,0
24661,inocentemente,7,0
24662,české,8,0
24663,pivo,5,0
24664,epoc,7,0
24665,trebišov,6,0
24666,incandescente,13,0
24667,carson,20,0
24668,lövin,6,0
24669,e - justicia,30,0
24670,frança,25,0
24671,kke,6,0
24672,esponja,35,0
24673,eulex,94,0
24674,pieter,8,0
24675,feith,7,0
24676,515 / 97,5,0
24677,titán,81,0
24678,christel,11,0
24679,schaldemose,32,0
24680,electrocutar,6,0
24681,marmite,5,0
24682,av,21,0
24683,figuer,7,0
24684,"9 , 9",10,0
24685,morel,13,0
24686,1908,17,0
24687,ganley,5,0
24688,rupel,15,0
24689,dimitar,6,0
24690,stoyanov,18,0
24691,sergey,23,0
24692,tallo,6,0
24693,sampaio,7,0
24694,andrikien,16,0
24695,piero,10,0
24696,fassino,19,0
24697,wikipedia,154,0
