,words,amounts,entropies
34799,flickr,43,0
34800,集体化,5,0
34801,默文,5,0
34802,mervyn,6,0
34803,邓宁,7,0
34804,达宁,5,0
34805,citrus,5,0
34806,约瑟芬,19,0
34807,josephine,7,0
34808,tomtom,5,0
34809,无业游民,6,0
34810,法制化,14,0
34811,法律化,5,0
34812,法治化,7,0
34815,撕毁,8,0
34819,mittal,8,0
34820,悬念,23,0
34821,悬疑,6,0
34822,虐待狂,5,0
34823,levine,21,0
34824,子目录,9,0
34825,404,72,0
34826,tee,17,0
34827,2030,142,0
34830,镀,20,0
34831,镀锡,5,0
34832,镀铜,5,0
34833,镀液,9,0
34834,阿林顿,11,0
34835,阿灵顿,23,0
34836,海床,44,0
34837,帕劳,6,0
34838,钢包,7,0
34839,m4,9,0
34842,浮木,7,0
34843,悼词,7,0
34844,史蒂文森,35,0
34845,stevenson,7,0
34846,斯蒂文森,20,0
34847,andre,8,0
34848,ap,175,0
34849,aps,35,0
34850,wifi,7,0
34851,潜行,5,0
34852,grub,5,0
34853,1620,12,0
34854,1621,8,0
34855,征求,30,0
34856,索取,55,0
34857,招揽,9,0
34858,徵求,5,0
34859,钱德勒,36,0
34860,chandler,11,0
34861,741,16,0
34862,bridget,6,0
34863,布莉琪,9,0
34864,莱利,14,0
34865,赖利,8,0
34866,riley,25,0
34867,收购人,91,0
34868,潮人,16,0
34869,滋扰,22,0
34870,妨扰,27,0
34871,卡恩斯,5,0
34872,kearns,15,0
34873,苦力,8,0
34874,swanson,6,0
34875,col,14,0
34876,非工程,9,0
34878,百万分之一,25,0
34879,达尔,16,0
34881,pedro,9,0
34882,培罗,7,0
34883,纵横,14,0
34884,填字,5,0
34885,填字游戏,13,0
34886,博季诺夫,5,0
34887,万用表,6,0
34888,磨煤机,5,0
34889,花纹,5,0
34890,柯南,9,0
34891,科南,9,0
34892,拱桥,31,0
34893,①,440,0
34894,1798,8,0
34895,内部网,29,0
34896,intranet,109,0
34897,局域网,5,0
34899,1616,8,0
34900,无国界,8,0
34901,233,50,0
34902,哈莱姆,29,0
34903,哈勒姆,5,0
34904,harlem,14,0
34905,哈林,5,0
34906,delacroix,11,0
34907,claus,10,0
34908,株洲,14,0
34909,shockwave,11,0
34910,别克,20,0
34911,单块,8,0
34912,单片,18,0
34913,gms,31,0
34914,变稀,17,0
34915,稀化,8,0
34916,mrd,6,0
34917,巴希尔,22,0
34918,bashir,7,0
34919,roth,16,0
34920,右派,8,0
34921,右倾,5,0
34922,dmitri,5,0
34923,德伐日,27,0
34924,爵爷,6,0
34926,库恩,7,0
34927,kuhn,18,0
34928,乐山,5,0
34930,javadoc,6,0
34931,dhtml,13,0
34932,特拉华州,8,0
34933,s3,25,0
34935,icloud,15,0
34936,sagan,5,0
34937,萨根,17,0
34938,erik,20,0
34941,rbf,54,0
34942,ase,25,0
34944,hodge,7,0
34945,兰迪,19,0
34946,randy,27,0
34947,204,73,0
34948,thinkpad,8,0
34949,捕手,19,0
34950,守望者,7,0
34951,foursquare,18,0
34952,分束器,5,0
34954,受款,6,0
34955,anil,11,0
34957,溅溢,5,0
34959,圆度,27,0
34960,包埋,5,0
34961,葵涌,10,0
34962,chung,8,0
34963,cnv,9,0
34964,嘣,7,0
34965,bam,10,0
34966,担架,26,0
34967,拉维斯,14,0
34969,travis,11,0
34970,沉积作用,13,0
34971,糊里糊涂,8,0
34972,蒙混过关,11,0
34973,wyss,5,0
34974,泰诺,9,0
34976,mitt,10,0
34977,伯纳乌,10,0
34978,鲍西娅,5,0
34979,portia,47,0
34980,jcc,6,0
34981,soho,31,0
34982,苏荷,9,0
34983,蒙代尔,7,0
34984,拉米,7,0
34985,ghosh,5,0
34986,歧视性,28,0
34987,监察,8,0
34988,格拉姆,12,0
34989,乔纳,18,0
34990,蒙特勒,6,0
34991,吉卜林,11,0
34993,打呼噜,8,0
34994,ya,18,0
34995,水蛭,9,0
34996,leech,9,0
34997,susie,6,0
34998,910,17,0
34999,1170,5,0
35000,肥大症,13,0
35001,fml,5,0
35002,希金波坦,6,0
35003,塞丽娜,7,0
35004,serena,7,0
35006,尼科,16,0
35008,船主,7,0
35010,ne,106,0
35011,cnet,10,0
35013,惠特曼,48,0
35014,怀特曼,14,0
35015,凿子,15,0
35016,卡戴,6,0
35017,卡戴珊,6,0
35018,电磁学,6,0
35019,多山,6,0
35020,着色剂,10,0
35022,2e,20,0
35023,螺旋桨,44,0
35024,北川,7,0
35025,bourne,19,0
35026,包恩,8,0
35027,马六甲海峡,6,0
35028,奥尔诺,11,0
35029,pdt,8,0
35030,光凝,7,0
35031,轻率,7,0
35032,古登堡,5,0
35033,古腾堡,13,0
35034,fw,19,0
35035,1922,31,0
35036,横滨,6,0
35037,robbie,10,0
35038,闹鬼,10,0
35039,鸭嘴兽,9,0
35041,640,29,0
35042,沃达丰,8,0
35043,vodafone,5,0
35044,出具,6,0
35045,开具,5,0
35046,发证,8,0
35047,中心地带,13,0
35048,心脏地带,9,0
35050,哈兰,15,0
35051,防卫过当,6,0
35052,海口,15,0
35053,重述,8,0
35054,羽扇豆,5,0
35055,1024,52,0
35056,sdp,11,0
35057,berners,7,0
35058,伯纳斯,5,0
35059,lvm,6,0
35060,报请,5,0
35061,汇往,14,0
35062,每盎司,6,0
35063,一分,5,0
35064,萨曼莎,34,0
35065,samantha,7,0
35066,费萨尔,10,0
35067,wl,14,0
35068,诺齐克,5,0
35069,79,431,0
35070,第七十九,55,0
35071,新港,8,0
35072,newport,5,0
35073,纽波特,9,0
35074,试用期,14,0
35076,试用,15,0
35077,感化,109,0
35078,戈麦斯,64,0
35079,汤森德,8,0
35080,汤森,13,0
35081,aba,105,0
35082,qi,9,0
35083,滑雪者,37,0
35084,欧胡岛,6,0
35085,巴尔扎克,23,0
35086,oct,24,0
35087,辛德,5,0
35088,斯拉,20,0
35089,ezra,5,0
35090,埃兹,5,0
35091,伊斯梅尔,7,0
35092,多米尼加,14,0
35093,费恩,9,0
35094,握紧,5,0
35095,布林德雷,9,0
35096,赫尔穆特,6,0
35097,cif,52,0
35098,cifs,7,0
35099,一欣,6,0
35100,阿德莱德,21,0
35101,大马士革,62,0
35102,大马,7,0
35103,杂事,6,0
35104,gtd,15,0
35105,碎纸机,13,0
35106,2021,12,0
35108,丽萃,7,0
35109,流形,34,0
35110,fem,17,0
35111,ari,38,0
35112,1110,5,0
35113,pei,13,0
35114,muller,21,0
35115,ller,5,0
35116,ld,150,0
35118,罗本,52,0
35119,迪亚拉,15,0
35120,诺丁汉,14,0
35121,黎安,5,0
35122,cdrom,8,0
35123,tnk,7,0
35124,nf,269,0
35125,帕金森症,15,0
35126,帕金森,32,0
35127,帕金森病,32,0
35128,帕金森氏症,9,0
35129,帕金森氏,16,0
35130,parkinson,7,0
35131,迈哈纳,6,0
35132,袖口,7,0
35133,杰宁,9,0
35135,每拉,6,0
35136,cdn,14,0
35137,裁缝师,5,0
35138,扑,5,0
35139,猛扑,6,0
35140,彼得森,21,0
35141,peterson,5,0
35142,百岁老人,11,0
35144,林奇堡,7,0
35145,斯皮尔伯格,24,0
35146,dxy,6,0
35147,维迪奇,5,0
35148,布莱克本,16,0
35149,杰德,13,0
35150,jed,6,0
35151,麦康纳,5,0
35152,骑警,7,0
35154,伊冯,9,0
35155,nsc,11,0
35156,nscs,14,0
35158,自动扶梯,51,0
35159,扶梯,15,0
35160,hilary,5,0
35161,无可替代,11,0
35162,无可取代,6,0
35163,c9,8,0
35164,gimp,10,0
35165,勒沃库森,5,0
35167,采煤机,13,0
35168,hbos,6,0
35169,barrett,26,0
35170,巴雷特,8,0
35171,罗梅罗,6,0
35172,盖世太保,15,0
35173,协同效应,9,0
35174,凯宾斯基,6,0
35175,衬套,8,0
35176,凭直觉,7,0
35177,ag,407,0
35178,ags,12,0
35179,拉合尔,16,0
35180,boolean,7,0
35182,480,66,0
35183,547,16,0
35184,阿西莫夫,15,0
35185,西莫夫,6,0
35186,asimov,5,0
35188,1740,5,0
35189,承受能力,5,0
35190,cip,28,0
35191,cips,5,0
35192,硅藻土,6,0
35193,dwight,5,0
35194,汉诺威,6,0
35195,haywire,5,0
35196,stephenson,11,0
35197,楚迪,5,0
35198,阿勒颇,48,0
35199,阿勒波,5,0
35200,底毛,5,0
35201,格栅,7,0
35202,光栅,16,0
35203,和服,24,0
35204,hwang,8,0
35205,流入,37,0
35206,nate,11,0
35207,德克斯特,49,0
35208,1555,7,0
35209,免责,7,0
35211,蝎子,29,0
35212,超低,14,0
35213,赫德,7,0
35214,edf,45,0
35216,robbins,9,0
35218,aar,37,0
35219,203,76,0
35220,二百零三,12,0
35222,阿萨姆,8,0
35223,迦南,7,0
35224,克林斯曼,10,0
35225,穆勒,5,0
35226,博世,12,0
35227,博施,5,0
35228,bosch,9,0
35229,木制品,9,0
35230,四是,10,0
35231,cfi,12,0
35232,冷落,11,0
35233,cas,44,0
35234,未成熟,14,0
35235,好转,12,0
35236,不完全性,5,0
35237,蒙德里安,5,0
35238,塞维利亚,12,0
35239,夏达,7,0
35240,婴儿期,6,0
35241,特伦顿,9,0
35243,脲,6,0
35244,urea,6,0
35245,吉拉迪诺,16,0
35246,扣,5,0
35248,1829,9,0
35249,硫酸钾,7,0
35250,高锰酸钾,15,0
35251,钾素,16,0
35253,eff,9,0
35255,罗德曼,9,0
35256,派珀,9,0
35257,165,90,0
35258,一百六十五,12,0
35259,alcoa,8,0
35260,奇异果,9,0
35262,猝灭,9,0
35263,真珠,5,0
35265,1130,17,0
35266,xss,19,0
35267,大风,5,0
35268,当风,6,0
35269,刮风,8,0
35270,电穿孔,5,0
35271,阿登纳,7,0
35272,kohl,5,0
35274,xa,33,0
35275,ralf,6,0
35276,哈灵顿,7,0
35277,哈林顿,5,0
35278,joanne,11,0
35279,乔安,5,0
35280,雷区,17,0
35281,vcd,34,0
35282,偶发性,6,0
35283,散发性,9,0
35284,阿伯,10,0
35285,乌,5,0
35286,温尼伯,15,0
35287,winnipeg,5,0
35288,cet,22,0
35289,驻防,6,0
35290,防营,14,0
35291,驻军,41,0
35292,加里森,7,0
35293,街车,7,0
35294,emba,5,0
35295,nast,9,0
35296,aux,14,0
35297,现实主义者,18,0
35299,hernandez,7,0
35300,ogg,11,0
35301,mp4,13,0
35302,播放列表,25,0
35303,608,9,0
35304,708,5,0
35305,fps,10,0
35306,pr1,6,0
35307,船外,6,0
35308,球道,16,0
35309,梦工厂,7,0
35310,多愁善感,7,0
35312,奥森,6,0
35314,olson,8,0
35315,影印件,7,0
35316,影印本,17,0
35318,纤维状,5,0
35319,解释性,13,0
35320,葛兰素,9,0
35322,报告文学,19,0
35323,布索,5,0
35324,xb,10,0
35325,yb,70,0
35327,lua,10,0
35328,770,17,0
35329,ppp,37,0
35330,pml,21,0
35331,热狗,15,0
35332,hotdog,26,0
35333,opi,6,0
35335,morningstar,5,0
35336,ia,68,0
35337,451,21,0
35338,法夫,5,0
35339,reilly,9,0
35340,诺奇,5,0
35341,匹诺,6,0
35342,轻快,6,0
35343,二氯甲烷,12,0
35344,分形,64,0
35345,kirsten,7,0
35347,叛逃,6,0
35348,tl,42,0
35349,ifix,8,0
35350,牛蛙,9,0
35351,转导,13,0
35352,病毒学,11,0
35353,ielts,8,0
35354,厄斯金,7,0
35355,裙带,6,0
35356,浙江,11,0
35357,恺,19,0
35358,kay,36,0
35360,半封建,20,0
35361,变电所,19,0
35362,变电站,135,0
35364,smtp,246,0
35365,轮状病毒,43,0
35366,密文,5,0
35367,剖腹产,8,0
35369,tipper,17,0
35370,索比,8,0
35371,跳蚤,32,0
35372,蚤,7,0
35373,mra,44,0
35374,eta,14,0
35375,撅,5,0
35376,牡丹,30,0
35377,1872,39,0
35378,g2,35,0
35379,不知疲倦,11,0
35380,bb,71,0
35381,whitesides,5,0
35382,细胞器,9,0
35383,始新世,6,0
35384,hg,193,0
35385,hg2,5,0
35386,绞盘,12,0
35387,绞车,24,0
35388,rosie,13,0
35389,若斯,5,0
35390,moser,8,0
35391,wms,12,0
35392,wm,17,0
35393,1910,52,0
35394,拼错,6,0
35396,卡希尔,12,0
35397,麦蒂,5,0
35398,麦迪,6,0
35399,plm,13,0
35400,拖捞船,6,0
35402,大宇,6,0
35403,bnp,35,0
35404,跨地区,5,0
35405,1603,8,0
35406,jung,20,0
35407,尔比,10,0
35408,卢瑟福,16,0
35409,杰娜,6,0
35410,詹娜,7,0
35411,珍娜,17,0
35412,芳汀,11,0
35413,邻苯二甲酸,5,0
35414,1644,14,0
35415,funk,6,0
35416,艾贝,7,0
35417,abe,29,0
35418,ira,40,0
35419,加州人,11,0
35420,mensa,5,0
35421,丁尼生,20,0
35423,预测者,5,0
35427,格丽卿,6,0
35428,pwc,7,0
35429,普华永道,6,0
35430,莫林,8,0
35431,scoot,8,0
35432,ibc,5,0
35433,伊登,6,0
35434,松懈,8,0
35435,lax,7,0
35436,mf,50,0
35437,中频,14,0
35438,mfs,7,0
35439,frye,5,0
35440,昆仑,14,0
35441,松果体,10,0
35442,tai,15,0
35443,泰哥,14,0
35444,dce,42,0
35445,phb,37,0
35446,bragg,40,0
35447,推动者,7,0
35448,德勤,10,0
35449,deloitte,8,0
35450,扭伤,33,0
35451,comp,5,0
35452,斯坦福桥,10,0
35453,提尼,13,0
35454,马提尼酒,8,0
35456,光谱学,10,0
35457,光谱分析,9,0
35459,crd,7,0
35460,ku,24,0
35461,卡梅尔,9,0
35462,迦密,5,0
35463,天牛,5,0
35464,剪报,6,0
35465,重物,5,0
35466,信息学,11,0
35467,symlink,6,0
35468,neo,20,0
35469,重做,5,0
35470,重拍,6,0
35471,翻拍,10,0
35472,pde,15,0
35473,161,95,0
35474,校队,7,0
35476,merlot,6,0
35477,合唱,6,0
35480,亨廷顿,30,0
35481,cta,36,0
35482,smbd,8,0
35483,多巴哥,6,0
35484,卡拉什尼科夫,7,0
35485,私奔,10,0
35486,杂散,5,0
35487,克雷,5,0
35488,cray,6,0
35489,vr,45,0
35490,沙盒,10,0
35491,judi,6,0
35492,坎比,7,0
35493,藏身处,7,0
35494,jmx,10,0
35495,露头,5,0
35496,出露,6,0
35497,hvdc,13,0
35498,philippe,5,0
35499,mex,6,0
35500,胜利油田,8,0
35501,枫叶,22,0
35502,枫树,8,0
35503,maple,5,0
35504,爱琴海,6,0
35506,徽州,10,0
35507,惠州,8,0
35508,惠州市,8,0
35509,kellogg,7,0
35510,bei,9,0
35511,养蚕,6,0
35512,家蚕,46,0
35513,蚕,18,0
35514,蚕蛹,11,0
35515,桑蚕,9,0
35516,ricky,10,0
35517,植酸,8,0
35519,微内核,7,0
35520,洗衣工,7,0
35521,ol,14,0
35522,roc,20,0
35523,荆棘鸟,7,0
35524,奥卡万戈,16,0
35525,okavango,6,0
35526,弗莱彻,18,0
35527,fletcher,28,0
35528,hdtv,26,0
35529,高清晰度电视,5,0
35530,布莱顿,31,0
35531,moi,8,0
35532,斯宾诺莎,8,0
35533,高点,5,0
35534,法定人数,97,0
35535,古德马,7,0
35536,pls,12,0
35537,重新武装,11,0
35538,nfl,40,0
35539,三菱公司,5,0
35540,baxter,28,0
35541,巴克斯,6,0
35542,sprague,18,0
35543,学长,9,0
35544,阿内尔卡,14,0
35545,wpa,7,0
35546,雨点,7,0
35548,四万,8,0
35549,加州理工学院,6,0
35550,工学院,5,0
35551,理工,6,0
35552,返流,5,0
35554,domino,126,0
35555,骨牌,5,0
35557,fdp,25,0
35558,csu,6,0
35559,无所不在,10,0
35560,细菌学家,5,0
35561,甘德,7,0
35562,纽芬兰,27,0
35563,纽芬兰省,5,0
35564,宦官,7,0
35565,太监,11,0
35566,比什凯克,13,0
35567,白沙瓦,40,0
35568,贡贝,9,0
35569,gombe,8,0
35570,革顺,8,0
35571,格尔森,6,0
35572,大阪,28,0
35573,宾克,8,0
35574,1492,22,0
35575,基督山,23,0
35576,monte,82,0
35577,滑道,6,0
35578,德文郡,13,0
35579,devon,11,0
35580,lynne,7,0
35581,切诺基,8,0
35582,boone,10,0
35583,阿维尼翁,5,0
35585,mep,15,0
35586,scsi,14,0
35587,僧尼,8,0
35588,德洛,7,0
35589,尼葛洛庞,7,0
35590,negroponte,6,0
35591,291,83,0
35592,tabar,6,0
35593,劫机,10,0
35594,勘测,9,0
35595,勘察,8,0
35596,反导,5,0
35597,aj,10,0
35598,法比安斯基,5,0
35599,ercp,26,0
35600,构象,21,0
35601,丽江,18,0
35602,六点半,6,0
35603,罗切斯特,49,0
35604,罗彻斯特,17,0
35605,纱布,9,0
35606,包布,5,0
35607,克利福德,6,0
35609,clifford,81,0
35611,206,51,0
35612,二百零六,12,0
35613,卡里,12,0
35614,龋,25,0
35615,龋病,8,0
35616,151,90,0
35617,包销商,5,0
35618,承销商,18,0
35619,格温,18,0
35620,机库,8,0
35621,黄山,9,0
35622,阿克拉,19,0
35623,bmg,6,0
35624,kan,8,0
35625,莫干,7,0
35626,wtf,6,0
35627,骨灰盒,5,0
35628,宝器,8,0
35629,金塔,8,0
35630,regina,5,0
35632,拉布拉多,11,0
35633,康科德,7,0
35634,台湾人,8,0
35635,467,11,0
35636,rw,38,0
35637,griffen,6,0
35638,例证,7,0
35639,欧罗巴,15,0
35640,半场,13,0
35642,朗尼,27,0
35644,synapse,24,0
35646,交叉开关,7,0
35647,crossbar,7,0
35649,调换,6,0
35650,abap,13,0
35651,networker,7,0
35652,滞胀,8,0
35653,爆米花,27,0
35654,amorim,26,0
35655,面霜,10,0
35656,雷蒙娜,9,0
35657,博伊德,12,0
35658,boyd,5,0
35659,布基纳法索,21,0
35660,mcafee,456,0
35661,665,9,0
35662,年富力强,6,0
35663,roic,8,0
35664,天行者,21,0
35665,绝地,10,0
35666,执事,26,0
35667,quora,10,0
35668,蒲式耳,8,0
35670,余地,7,0
35671,回旋余地,5,0
35672,ps,199,0
35673,败坏,7,0
35674,武士道,9,0
35675,drda,5,0
35676,重收,12,0
35677,427,21,0
35678,玉龙,6,0
35679,fgf,19,0
35680,碘仿,7,0
35681,雅典娜,44,0
35682,阿迪,5,0
35683,wysiwyg,5,0
35684,桑塔纳,21,0
35685,六点,16,0
35686,埃莉,8,0
35687,艾莉,10,0
35688,1675,6,0
35689,原则性,6,0
35690,礼宾,5,0
35691,吉百利,12,0
35692,rec,7,0
35693,织锦,16,0
35694,羊皮纸,6,0
35695,塞舌尔,11,0
35696,非武装,8,0
35697,手无寸铁,7,0
35698,民众,20,0
35699,黑根,22,0
35700,哈根,5,0
35701,小便池,6,0
35702,尿厕,11,0
35704,xu,6,0
35705,锯木厂,14,0
35706,spt,6,0
35707,出让金,5,0
35709,margo,8,0
35710,格列佛,7,0
35711,利百加,5,0
35712,651,6,0
35713,653,6,0
35714,psn,13,0
35715,zappos,19,0
35716,爬山虎,6,0
35717,苏哈托,11,0
35718,wip,8,0
35719,膜炎,12,0
35720,mpt,8,0
35721,nand,13,0
35722,前脑,14,0
35724,绑匪,16,0
35725,绑架者,29,0
35726,拐子,11,0
35727,中关村,7,0
35728,traxx,5,0
35729,布满,5,0
35731,sma,91,0
35732,hs,114,0
35733,冷冻干燥,6,0
35734,铣削,18,0
35735,周向,5,0
35736,纳米线,29,0
35737,西珥,6,0
35739,米甸人,7,0
35740,偏聚,8,0
35741,皮尔洛,8,0
35742,带电,7,0
35743,indo,11,0
35744,1805,11,0
35745,查塔姆,5,0
35746,轴流,5,0
35747,轴流式,8,0
35748,轴向,17,0
35749,轴心,5,0
35750,季前赛,8,0
35751,锦,9,0
35752,kam,10,0
35753,兜售,15,0
35754,莉莉丝,7,0
35755,猪油,7,0
35756,bsc,17,0
35757,播客,32,0
35758,podcast,99,0
35759,甲壳动物,8,0
35760,甲壳类,5,0
35761,terra,11,0
35762,新词,8,0
35763,543,17,0
35764,唯美主义,11,0
35765,韦斯利,12,0
35766,hb,105,0
35767,悠扬,6,0
35768,仁波切,12,0
35769,disa,7,0
35770,galt,8,0
35771,雪球,39,0
35772,wf,9,0
35773,黛娜,12,0
35774,阿琳,10,0
35775,具体化,5,0
35777,压电,37,0
35778,压电式,6,0
35779,速记,17,0
35780,昆廷,9,0
35781,昆汀,6,0
35782,阴谋家,15,0
35783,重载,5,0
35784,重装,6,0
35785,地下城,5,0
35786,地牢,9,0
35787,微处理机,20,0
35789,厄秀拉,6,0
35790,模仿者,10,0
35791,南通,26,0
35792,哗变,7,0
35793,兵变,5,0
35794,456,13,0
35795,蛾,8,0
35796,侵吞,5,0
35797,盗用,5,0
35798,横田,5,0
35799,平房,7,0
35800,参展商,28,0
35801,展商,31,0
35802,三点,7,0
35803,甜味剂,26,0
35804,赖氨酸,54,0
35805,ifp,7,0
35806,starbucks,6,0
35807,星巴克,30,0
35808,伯特,8,0
35809,bert,11,0
35810,1753,5,0
35811,接触式,6,0
35812,斐济,13,0
35813,酪蛋白,13,0
35814,goldberg,7,0
35816,莱昂,12,0
35817,利昂,21,0
35818,列昂,5,0
35819,leon,9,0
35820,spe,8,0
35821,ppe,7,0
35822,foley,6,0
35823,全息图,36,0
35824,息肉,24,0
35825,珊瑚虫,7,0
35826,分母,13,0
35827,会聚,12,0
35828,趋同,14,0
35829,目的性,7,0
35830,卡米拉,15,0
35831,camilla,5,0
35832,不合规格,8,0
35833,不竭,5,0
35834,270,119,0
35835,霸权主义,26,0
35836,翼型,6,0
35837,未受,6,0
35838,fpga,273,0
35839,存款人,64,0
35840,存户,11,0
35841,寄存人,10,0
35842,jem,8,0
35843,sei,6,0
35844,陡度,6,0
35845,街灯,7,0
35846,g8,10,0
35847,八国集团,12,0
35848,八大,8,0
35849,杂货商,15,0
35850,marder,5,0
35851,利玛窦,6,0
35852,ricci,10,0
35853,1127,10,0
35854,1279,6,0
35855,lsm,10,0
35856,gina,6,0
35857,705,7,0
35858,斗鱼,8,0
35859,敲诈勒索,6,0
35860,158,77,0
35861,hepatic,7,0
35862,原发性,5,0
35863,515,23,0
35864,ldpc,23,0
35865,awgn,15,0
35866,patek,7,0
35867,布利,6,0
35868,1858,27,0
35869,808,8,0
35870,茶杯,15,0
35871,csi,23,0
35872,龙舌兰,14,0
35874,hosni,5,0
35875,保级,10,0
35876,哈伦,5,0
35878,斯内普,11,0
35879,vod,41,0
35880,佩洛西,40,0
35881,pelosi,5,0
35882,达喀尔,28,0
35883,sif,10,0
35884,mnu,23,0
35885,dvi,7,0
35886,核酸酶,5,0
35887,没有响应,5,0
35888,raj,8,0
35891,exec,38,0
35892,锤头,12,0
35893,威利斯,23,0
35894,willis,23,0
35895,上下班,17,0
35896,飞秒,16,0
35897,滨线,5,0
35898,880,15,0
35899,680,19,0
35900,花招,5,0
35903,hera,6,0
35904,冰片,17,0
35905,海伍德,23,0
35906,mrc,8,0
35907,plt,35,0
35908,325,54,0
35909,6300,7,0
35910,大同,18,0
35911,188,80,0
35912,海法,15,0
35914,baum,9,0
35915,siv,52,0
35916,grogan,7,0
35917,起搏器,34,0
35918,心脏起搏器,15,0
35919,赫芬顿,31,0
35920,mayer,16,0
35922,梅耶尔,24,0
35924,谢菲尔德,19,0
35925,季前,7,0
35926,eci,7,0
35928,士绅,6,0
35929,ekg,8,0
35930,肝酱,6,0
35931,citic,6,0
35932,lafite,5,0
35933,jumbo,12,0
35934,巨无霸,5,0
35935,瓦莱丽,16,0
35936,valerie,9,0
35938,磁层,12,0
35939,153,58,0
35940,戴克,8,0
35941,西昌,6,0
35942,近端,22,0
35943,nfs,120,0
35944,coda,18,0
35945,ict,20,0
35947,gssapi,5,0
35948,速度表,6,0
35949,创业精神,11,0
35950,def,15,0
35951,pfa,10,0
35952,凡尔赛,13,0
35953,sine,8,0
35954,sines,7,0
35955,pseudo,6,0
35956,printf,9,0
35957,sinica,5,0
35958,示罗,14,0
35959,军事化,8,0
35960,明斯基,7,0
35961,特征值,38,0
35962,本征值,7,0
35963,dha,30,0
35965,npn,10,0
35966,nephropathy,6,0
35967,柯密特,8,0
35968,农,33,0
35969,scada,40,0
35970,基因组学,35,0
35971,诺桑觉,5,0
35972,麦迪文,5,0
35973,特拉法加,7,0
35974,副董事长,5,0
35975,大乘,7,0
35976,蓬莱,16,0
35977,kaiser,17,0
35978,弹射,12,0
35979,射血,6,0
35980,抛射,5,0
35982,abm,42,0
35984,°,1648,0
35985,安然,14,0
35986,光电子,18,0
35987,非均衡,7,0
35988,怂使,7,0
35989,pj,6,0
35990,培特,6,0
35991,尸身,9,0
35992,莎,6,0
35994,推进力,10,0
35995,成本法,6,0
35996,成本计算,5,0
35997,ani,14,0
35998,克己,7,0
35999,刻苦,5,0
36000,transcription,9,0
36001,细胞因子,53,0
36002,309,19,0
36003,ss,178,0
36004,loo,8,0
36005,sri,13,0
36006,预售,10,0
36007,售前,6,0
36008,浆料,11,0
36009,料浆,9,0
36010,浆液,6,0
36011,邪教,9,0
36012,皮划艇,6,0
36013,针叶树,7,0
36014,俾格米,9,0
36015,拉刀,8,0
36016,克里斯特尔,8,0
36017,mcchrystal,8,0
36018,ontario,5,0
36019,分包商,11,0
36020,208,43,0
36021,万家寨,7,0
36022,线状,5,0
36023,刮板,11,0
36024,铲运机,11,0
36025,硬质合金,16,0
36026,碳化物,31,0
36027,显微结构,61,0
36028,微结构,62,0
36030,换向器,8,0
36031,亚铁,6,0
36032,硫酸亚铁,9,0
36033,卡萨诺,6,0
36034,塞尔马,6,0
36035,塞尔玛,13,0
36036,乳腺炎,14,0
36039,necrosis,16,0
36041,胸膜,17,0
36042,全权代表,13,0
36043,全权,5,0
36044,道听途说,9,0
36045,ppg,15,0
36046,秦刚,10,0
36047,秦观,5,0
36049,秦汉,5,0
36050,发回,8,0
36052,西蒙尼,8,0
36053,simone,6,0
36054,flair,13,0
36055,格里夫斯,7,0
36056,stein,15,0
36057,邮戳,19,0
36058,从中,5,0
36060,pseudomonas,15,0
36061,收货人,195,0
36063,919,6,0
36064,photoshop,34,0
36065,寄存,18,0
36067,审理,9,0
36068,2a,336,0
36069,不负,9,0
36070,沉积相,21,0
36072,thierry,5,0
36073,德鲁克,16,0
36074,drucker,13,0
36075,埃辛,13,0
36076,cbq,7,0
36077,snmp,300,0
36078,打击乐器,10,0
36079,打击乐,13,0
36080,杀人案,5,0
36081,教唆犯,7,0
36082,骨肉瘤,40,0
36084,波罗的海,10,0
36086,流媒体,11,0
36087,streaming,12,0
36088,易位,9,0
36090,helix,11,0
36092,应计,5,0
36093,工业家,17,0
36094,968,7,0
36096,hprt,7,0
36097,注浆,14,0
36098,cdd,16,0
36100,多用,5,0
36101,苯胺,37,0
36102,比色,8,0
36104,地塞米松,50,0
36105,dexamethasone,6,0
36106,舒巴坦,14,0
36107,脱氢酶,27,0
36108,dehydrogenase,6,0
36111,nmr,224,0
36112,预聚物,7,0
36114,丙交酯,9,0
36115,溴化铵,21,0
36116,溴化物,5,0
36117,铵,11,0
36118,溴化锂,10,0
36120,硝酸甘油,18,0
36121,重结晶,7,0
36122,再结晶,24,0
36123,甲酰胺,6,0
36124,顶空,10,0
36125,dmf,56,0
36126,dmfs,6,0
36127,丁醇,14,0
36128,正丁醇,32,0
36129,nmp,19,0
36131,pzt,54,0
36132,煤油,19,0
36133,火水,6,0
36135,质谱法,9,0
36136,超硬,7,0
36137,ptfe,49,0
36138,环丙沙星,19,0
36139,埃因霍温,10,0
36140,阿维拉,5,0
36143,煤气化,9,0
36144,bm,31,0
36145,adl,64,0
36146,虎妞,19,0
36147,附子,6,0
36148,乌头,6,0
36149,贝母,8,0
36150,达芙妮,7,0
36151,瑞香,5,0
36152,daphne,5,0
36153,制革,5,0
36154,鞣制,8,0
36155,藏红花,9,0
36156,指向性,6,0
36157,基尔霍夫,11,0
36158,kirchhoff,12,0
36159,hla,171,0
36160,背光,7,0
36161,cnc,79,0
36162,麦克弗森,10,0
36163,ldc,7,0
36164,达顿,7,0
